M,K,V,alpha,beta,gamma
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,289,7074,0.10000,0.01000,1.00000
2206,289,7074,0.10000,0.01000,1.00000
2206,289,7074,0.10000,0.01000,1.00000
2206,289,7074,0.10000,0.01000,1.00000
2206,289,7074,0.10000,0.01000,1.00000
2206,289,7074,0.10000,0.01000,1.00000
2206,289,7074,0.10000,0.01000,1.00000
2206,289,7074,0.10000,0.01000,1.00000
2206,289,7074,0.10000,0.01000,1.00000
2206,289,7074,0.10000,0.01000,1.00000
2206,289,7074,0.10000,0.01000,1.00000
2206,289,7074,0.10000,0.01000,1.00000
2206,289,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,290,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,291,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
2206,292,7074,0.10000,0.01000,1.00000
